# Simulation 1 (Up to date)
# 1591 data points written for 57 variables.
# Simulation warnings:
#   Listeners modified the flight simulation
#   Body calculations may not be entirely accurate at supersonic speeds.
#
# Time (s),Altitude (ft),Vertical velocity (ft/s),Vertical acceleration (G),Total velocity (ft/s),Total acceleration (G),Position East of launch (ft),Position North of launch (ft),Lateral distance (ft),Lateral direction (°),Lateral velocity (ft/s),Lateral acceleration (G),Latitude (°),Longitude (°),Gravitational acceleration (G),Angle of attack (°),Roll rate (r/s),Pitch rate (r/s),Yaw rate (r/s),Mass (g),Motor mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (in),CG location (in),Stability margin calibers (​),Mach number (​),Reynolds number (​),Thrust (N),Drag force (N),Drag coefficient (​),Axial drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Coriolis acceleration (G),Reference length (in),Reference area (cm²),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Wind velocity (ft/s),Air temperature (°C),Air pressure (mbar),Speed of sound (ft/s),Simulation time step (s),Computation time (s),Corrective moment coefficient (),Damping moment coefficient (​),damping ratio ()
216.51,4413.019,-31.318,3.688e-4,31.318,0.007,-1084.493,0.085,1084.493,179.996,6.807,0.007,28.61,-80.603,0.998,NaN,NaN,NaN,NaN,581.218,269.4,NaN,NaN,NaN,NaN,NaN,0.029,4.135e5,0,5.689,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.285e-4,NaN,NaN,NaN,NaN,6.711,-1.699,740.508,1083.561,0.5,0.355,7.055e4,NaN,NaN
217.01,4397.362,-31.31,4.605e-4,31.31,0.006,-1087.871,0.084,1087.871,179.996,6.709,0.006,28.61,-80.603,0.998,NaN,NaN,NaN,NaN,581.218,269.4,NaN,NaN,NaN,NaN,NaN,0.029,4.136e5,0,5.689,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.284e-4,NaN,NaN,NaN,NaN,6.619,-1.668,740.944,1083.623,0.5,0.355,7.049e4,NaN,NaN
217.51,4381.709,-31.303,4.443e-4,31.303,0.002,-1091.217,0.084,1091.217,179.996,6.673,0.002,28.61,-80.603,0.998,NaN,NaN,NaN,NaN,581.218,269.4,NaN,NaN,NaN,NaN,NaN,0.029,4.137e5,0,5.689,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.283e-4,NaN,NaN,NaN,NaN,6.643,-1.637,741.381,1083.684,0.5,0.355,7.044e4,NaN,NaN
218.01,4366.06,-31.295,4.753e-4,31.295,0.006,-1094.577,0.084,1094.577,179.996,6.765,0.006,28.61,-80.603,0.998,NaN,NaN,NaN,NaN,581.218,269.4,NaN,NaN,NaN,NaN,NaN,0.029,4.137e5,0,5.689,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.282e-4,NaN,NaN,NaN,NaN,6.856,-1.606,741.817,1083.746,0.5,0.356,7.039e4,NaN,NaN
218.51,4350.414,-31.286,5.891e-4,31.287,0.017,-1098.027,0.084,1098.027,179.996,7.039,0.017,28.61,-80.603,0.998,NaN,NaN,NaN,NaN,581.218,269.4,NaN,NaN,NaN,NaN,NaN,0.029,4.138e5,0,5.691,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.283e-4,NaN,NaN,NaN,NaN,7.302,-1.575,742.254,1083.808,0.5,0.356,7.034e4,NaN,NaN
219.01,4334.775,-31.273,8.153e-4,31.276,0.032,-1101.418,0.084,1101.418,179.996,6.525,0.032,28.61,-80.603,0.998,NaN,NaN,NaN,NaN,581.218,269.4,NaN,NaN,NaN,NaN,NaN,0.029,4.138e5,0,5.694,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.285e-4,NaN,NaN,NaN,NaN,6.043,-1.544,742.69,1083.869,0.5,0.356,7.029e4,NaN,NaN
219.51,4319.138,-31.273,-1.219e-5,31.273,0.01,-1104.642,0.083,1104.642,179.996,6.369,0.01,28.61,-80.603,0.998,NaN,NaN,NaN,NaN,581.218,269.4,NaN,NaN,NaN,NaN,NaN,0.029,4.139e5,0,5.687,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.279e-4,NaN,NaN,NaN,NaN,6.224,-1.513,743.126,1083.931,0.5,0.356,7.024e4,NaN,NaN
220.01,4303.504,-31.263,6.117e-4,31.265,0.019,-1107.904,0.083,1107.904,179.996,6.679,0.019,28.61,-80.603,0.998,NaN,NaN,NaN,NaN,581.218,269.4,NaN,NaN,NaN,NaN,NaN,0.029,4.14e5,0,5.691,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.278e-4,NaN,NaN,NaN,NaN,6.976,-1.482,743.562,1083.992,0.5,0.356,7.019e4,NaN,NaN
220.51,4287.875,-31.256,4.484e-4,31.257,0.019,-1111.319,0.083,1111.319,179.996,6.983,0.019,28.61,-80.603,0.998,NaN,NaN,NaN,NaN,581.218,269.4,NaN,NaN,NaN,NaN,NaN,0.029,4.14e5,0,5.69,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.28e-4,NaN,NaN,NaN,NaN,7.276,-1.451,743.998,1084.054,0.5,0.356,7.013e4,NaN,NaN
221.01,4272.25,-31.241,9.38e-4,31.246,0.037,-1114.664,0.083,1114.664,179.996,6.396,0.037,28.61,-80.603,0.998,NaN,NaN,NaN,NaN,581.218,269.4,NaN,NaN,NaN,NaN,NaN,0.029,4.14e5,0,5.696,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.283e-4,NaN,NaN,NaN,NaN,5.845,-1.42,744.434,1084.116,0.5,0.356,7.008e4,NaN,NaN
221.51,4256.629,-31.244,-2.179e-4,31.244,0.003,-1117.872,0.082,1117.872,179.996,6.437,0.003,28.61,-80.603,0.998,NaN,NaN,NaN,NaN,581.218,269.4,NaN,NaN,NaN,NaN,NaN,0.029,4.142e5,0,5.686,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.277e-4,NaN,NaN,NaN,NaN,6.479,-1.389,744.869,1084.177,0.5,0.357,7.003e4,NaN,NaN
222.01,4241.011,-31.229,9.362e-4,31.233,0.031,-1120.967,0.082,1120.967,179.996,5.944,0.031,28.61,-80.604,0.998,NaN,NaN,NaN,NaN,581.218,269.4,NaN,NaN,NaN,NaN,NaN,0.029,4.142e5,0,5.695,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.277e-4,NaN,NaN,NaN,NaN,5.483,-1.358,745.305,1084.239,0.5,0.357,6.998e4,NaN,NaN
222.51,4225.396,-31.229,2.566e-5,31.229,0.01,-1123.898,0.082,1123.898,179.996,5.78,0.01,28.61,-80.604,0.998,NaN,NaN,NaN,NaN,581.218,269.4,NaN,NaN,NaN,NaN,NaN,0.029,4.143e5,0,5.687,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.272e-4,NaN,NaN,NaN,NaN,5.628,-1.327,745.74,1084.3,0.5,0.357,6.993e4,NaN,NaN
223.01,4209.786,-31.212,0.001,31.217,0.035,-1126.927,0.082,1126.927,179.996,6.336,0.035,28.61,-80.604,0.998,NaN,NaN,NaN,NaN,581.218,269.4,NaN,NaN,NaN,NaN,NaN,0.029,4.143e5,0,5.696,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.27e-4,NaN,NaN,NaN,NaN,6.864,-1.296,746.176,1084.362,0.5,0.357,6.988e4,NaN,NaN
223.51,4194.179,-31.215,-1.48e-4,31.215,0.005,-1130.115,0.082,1130.115,179.996,6.417,0.005,28.61,-80.604,0.998,NaN,NaN,NaN,NaN,581.218,269.4,NaN,NaN,NaN,NaN,NaN,0.029,4.144e5,0,5.686,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.275e-4,NaN,NaN,NaN,NaN,6.498,-1.265,746.611,1084.423,0.5,0.357,6.983e4,NaN,NaN
224.01,4178.574,-31.207,4.743e-4,31.207,0.002,-1133.317,0.081,1133.317,179.996,6.388,0.002,28.61,-80.604,0.998,NaN,NaN,NaN,NaN,581.218,269.4,NaN,NaN,NaN,NaN,NaN,0.029,4.145e5,0,5.689,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.276e-4,NaN,NaN,NaN,NaN,6.365,-1.234,747.058,1084.485,0.5,0.357,6.978e4,NaN,NaN
224.51,4162.972,-31.199,4.853e-4,31.199,0.003,-1136.499,0.081,1136.499,179.996,6.341,0.003,28.61,-80.604,0.998,NaN,NaN,NaN,NaN,581.218,269.4,NaN,NaN,NaN,NaN,NaN,0.029,4.145e5,0,5.69,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.275e-4,NaN,NaN,NaN,NaN,6.3,-1.203,747.515,1084.546,0.5,0.357,6.973e4,NaN,NaN
225.01,4147.376,-31.184,9.538e-4,31.188,0.031,-1139.545,0.081,1139.545,179.996,5.843,0.031,28.61,-80.604,0.998,NaN,NaN,NaN,NaN,581.218,269.4,NaN,NaN,NaN,NaN,NaN,0.029,4.145e5,0,5.695,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.274e-4,NaN,NaN,NaN,NaN,5.377,-1.172,747.973,1084.608,0.5,0.358,6.968e4,NaN,NaN
225.51,4131.784,-31.184,-6.894e-6,31.184,0.003,-1142.477,0.081,1142.477,179.996,5.885,0.003,28.61,-80.604,0.998,NaN,NaN,NaN,NaN,581.218,269.4,NaN,NaN,NaN,NaN,NaN,0.029,4.147e5,0,5.687,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.269e-4,NaN,NaN,NaN,NaN,5.928,-1.142,748.431,1084.669,0.5,0.358,6.963e4,NaN,NaN
226.01,4116.195,-31.17,8.62e-4,31.173,0.027,-1145.528,0.08,1145.528,179.996,6.32,0.027,28.61,-80.604,0.998,NaN,NaN,NaN,NaN,581.218,269.4,NaN,NaN,NaN,NaN,NaN,0.029,4.147e5,0,5.694,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.269e-4,NaN,NaN,NaN,NaN,6.734,-1.111,748.888,1084.73,0.5,0.358,6.958e4,NaN,NaN
226.51,4100.611,-31.169,1.106e-4,31.169,0.005,-1148.669,0.08,1148.669,179.996,6.244,0.005,28.61,-80.604,0.998,NaN,NaN,NaN,NaN,581.218,269.4,NaN,NaN,NaN,NaN,NaN,0.029,4.148e5,0,5.688,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.273e-4,NaN,NaN,NaN,NaN,6.177,-1.08,749.346,1084.792,0.5,0.358,6.953e4,NaN,NaN
